,Date,Sponsor,Value
311,2022-04-29 00:00:00-04:00,McDonalds,-0.4456451766687387
312,2022-05-02 00:00:00-04:00,Adidas,0.4319352186727565
313,2022-05-02 00:00:00-04:00,Budweiser,0.062744707224903
314,2022-05-02 00:00:00-04:00,Coca-Cola,0.5381649783723513
315,2022-05-02 00:00:00-04:00,McDonalds,-0.637017126348341
316,2022-05-03 00:00:00-04:00,Adidas,0.4062174750479639
317,2022-05-03 00:00:00-04:00,Budweiser,0.2501378944451435
318,2022-05-03 00:00:00-04:00,Coca-Cola,0.3957340732179083
319,2022-05-03 00:00:00-04:00,McDonalds,-0.6954934269217983
320,2022-05-04 00:00:00-04:00,Adidas,0.5094787188083637
321,2022-05-04 00:00:00-04:00,Budweiser,0.5381371513836585
322,2022-05-04 00:00:00-04:00,Coca-Cola,1.1672367371097547
323,2022-05-04 00:00:00-04:00,McDonalds,-0.0537857465631226
324,2022-05-05 00:00:00-04:00,Adidas,0.321270382050673
325,2022-05-05 00:00:00-04:00,Budweiser,0.2948950874473841
326,2022-05-05 00:00:00-04:00,Coca-Cola,0.9615052635901016
327,2022-05-05 00:00:00-04:00,McDonalds,-0.4638715254663414
328,2022-05-06 00:00:00-04:00,Adidas,0.1731970086194258
329,2022-05-06 00:00:00-04:00,Budweiser,-0.1098600632541937
330,2022-05-06 00:00:00-04:00,Coca-Cola,1.0525021437814506
331,2022-05-06 00:00:00-04:00,McDonalds,-0.3226190895456309
332,2022-05-09 00:00:00-04:00,Adidas,0.0204479850413721
333,2022-05-09 00:00:00-04:00,Budweiser,-0.2908322182080514
334,2022-05-09 00:00:00-04:00,Coca-Cola,1.0010681188183597
335,2022-05-09 00:00:00-04:00,McDonalds,-0.5724661616248811
336,2022-05-10 00:00:00-04:00,Adidas,0.0352551707647372
337,2022-05-10 00:00:00-04:00,Budweiser,-0.1760219343374951
338,2022-05-10 00:00:00-04:00,Coca-Cola,0.7636817347833894
339,2022-05-10 00:00:00-04:00,McDonalds,-0.7099213433649404
340,2022-05-11 00:00:00-04:00,Adidas,0.0788980088494827
341,2022-05-11 00:00:00-04:00,Budweiser,-0.1662924002432179
342,2022-05-11 00:00:00-04:00,Coca-Cola,0.8823733846899711
343,2022-05-11 00:00:00-04:00,McDonalds,-0.8048491633598004
344,2022-05-12 00:00:00-04:00,Adidas,0.0668181593619551
345,2022-05-12 00:00:00-04:00,Budweiser,-0.2986161424098194
346,2022-05-12 00:00:00-04:00,Coca-Cola,0.9615052635901016
347,2022-05-12 00:00:00-04:00,McDonalds,-0.8230731558097931
348,2022-05-13 00:00:00-04:00,Adidas,0.2159061722245029
349,2022-05-13 00:00:00-04:00,Budweiser,0.0866791977873337
350,2022-05-13 00:00:00-04:00,Coca-Cola,1.4402320040165126
351,2022-05-13 00:00:00-04:00,McDonalds,-0.7585245474339476
352,2022-05-16 00:00:00-04:00,Adidas,0.1892762841259062
353,2022-05-16 00:00:00-04:00,Budweiser,0.2151109778530518
354,2022-05-16 00:00:00-04:00,Coca-Cola,1.5351890250079463
355,2022-05-16 00:00:00-04:00,McDonalds,-0.8344660965255517
356,2022-05-17 00:00:00-04:00,Adidas,0.3061302393352076
357,2022-05-17 00:00:00-04:00,Budweiser,0.4038670570086788
358,2022-05-17 00:00:00-04:00,Coca-Cola,1.463971259264371
359,2022-05-17 00:00:00-04:00,McDonalds,-1.017483615738194
360,2022-05-18 00:00:00-04:00,Adidas,0.061293438561341
361,2022-05-18 00:00:00-04:00,Budweiser,-0.0651036125678234
362,2022-05-18 00:00:00-04:00,Coca-Cola,-0.3480784472914188
363,2022-05-18 00:00:00-04:00,McDonalds,-1.8209451344369136
364,2022-05-19 00:00:00-04:00,Adidas,0.0779870773337549
365,2022-05-19 00:00:00-04:00,Budweiser,-0.2927778281005592
366,2022-05-19 00:00:00-04:00,Coca-Cola,-0.8228512153613564
367,2022-05-19 00:00:00-04:00,McDonalds,-1.9766254868007684
368,2022-05-20 00:00:00-04:00,Adidas,0.0803717529128778
369,2022-05-20 00:00:00-04:00,Budweiser,-0.2519133395150737
370,2022-05-20 00:00:00-04:00,Coca-Cola,-0.435119813015391
371,2022-05-20 00:00:00-04:00,McDonalds,-1.6037523275984085
372,2022-05-23 00:00:00-04:00,Adidas,0.1721854015833186
373,2022-05-23 00:00:00-04:00,Budweiser,-0.00672566568629
374,2022-05-23 00:00:00-04:00,Coca-Cola,0.3086911653830327
375,2022-05-23 00:00:00-04:00,McDonalds,-1.2931515449763515
376,2022-05-24 00:00:00-04:00,Adidas,0.1193228691562988
377,2022-05-24 00:00:00-04:00,Budweiser,-0.0631572603594466
378,2022-05-24 00:00:00-04:00,Coca-Cola,0.7676372492507635
379,2022-05-24 00:00:00-04:00,McDonalds,-0.7980122207565368
380,2022-05-25 00:00:00-04:00,Adidas,0.0946804128666502
381,2022-05-25 00:00:00-04:00,Budweiser,0.1041926560833788
382,2022-05-25 00:00:00-04:00,Coca-Cola,0.7874194479203416
383,2022-05-25 00:00:00-04:00,McDonalds,-0.8367446846687017
384,2022-05-26 00:00:00-04:00,Adidas,0.2182911510431439
385,2022-05-26 00:00:00-04:00,Budweiser,0.1781384513684509
386,2022-05-26 00:00:00-04:00,Coca-Cola,0.8784209544444039
387,2022-05-26 00:00:00-04:00,McDonalds,-0.5269026459784908
388,2022-05-27 00:00:00-04:00,Adidas,0.294206254960557
389,2022-05-27 00:00:00-04:00,Budweiser,0.2112197580680361
390,2022-05-27 00:00:00-04:00,Coca-Cola,1.0287628885335922
391,2022-05-27 00:00:00-04:00,McDonalds,-0.2398441323721891
392,2022-05-31 00:00:00-04:00,Adidas,0.3895972202392005
393,2022-05-31 00:00:00-04:00,Budweiser,0.2209492921623133
394,2022-05-31 00:00:00-04:00,Coca-Cola,0.5144272652353935
395,2022-05-31 00:00:00-04:00,McDonalds,-0.2140232752132818
396,2022-06-01 00:00:00-04:00,Adidas,0.3097072527038906
397,2022-06-01 00:00:00-04:00,Budweiser,-0.0962385670590318
398,2022-06-01 00:00:00-04:00,Coca-Cola,0.3917770166396307
