Date,ADDY,BUD_,KO_z,MCD_
2022-08-26 00:00:00-04:00,-0.7192578271808657,-1.146714860848912,0.7557012515761816,0.3079594466070924
2022-08-29 00:00:00-04:00,-0.7344884764513497,-1.1428065143895552,0.6092781749833718,0.2045222526986172
2022-08-30 00:00:00-04:00,-0.695323712610638,-1.215109060285513,0.3857897718780801,0.030522360201960093
2022-08-31 00:00:00-04:00,-0.7460928201816298,-1.4027052176895038,0.21624694821996773,0.04422738632464982
2022-09-01 00:00:00-04:00,-0.774741104287185,-1.4769623095355748,0.3279896586570338,0.3820380943052814
2022-09-02 00:00:00-04:00,-0.8099168490328589,-1.498457842341611,0.0004646304312502517,0.2240170894598868
2022-09-06 00:00:00-04:00,-0.8577848015039362,-1.4066135641488617,0.012023758406111617,0.21434266228174462
2022-09-07 00:00:00-04:00,-0.8382024195835802,-1.2698244198347939,0.4474414366418337,0.5392537216451813
2022-09-08 00:00:00-04:00,-0.8657628396940121,-1.2307417006820793,0.3742291527876389,0.6730874214062008
2022-09-09 00:00:00-04:00,-0.7834442929175505,-1.1017692492867275,0.451292988184541,0.6279392698155312
2022-09-12 00:00:00-04:00,-0.7025766003604244,-0.7656596536314604,0.5206522293804488,0.6964693489850811
2022-09-13 00:00:00-04:00,-0.8603232430490169,-1.1643013017547243,-0.26155569037249254,0.20950544869267698
2022-09-14 00:00:00-04:00,-0.8570593743942685,-1.2463750865195113,-0.1382523608449853,0.32157168730288177
2022-09-15 00:00:00-04:00,-0.9687513557165749,-1.279594913262756,-0.45652352578233124,0.14016999201763222
2022-09-16 00:00:00-04:00,-0.9828941409919355,-1.1936135274794768,-0.4526406608124447,0.25626682957238456
2022-09-19 00:00:00-04:00,-0.9353889020756921,-1.0685494225434828,-0.2779803284843473,0.4255754908849593
2022-09-20 00:00:00-04:00,-0.9952239118318833,-1.2405129395509087,-0.31291269317308273,0.29577115292946654
2022-09-21 00:00:00-04:00,-1.0372895541031315,-1.4456962833015763,-0.5069798947726999,-0.05251935973480202
2022-09-22 00:00:00-04:00,-1.0438170147432502,-1.3616686980275432,-0.5613206198485376,-0.30567635562865203
2022-09-23 00:00:00-04:00,-1.1366519029201791,-1.7388155587856367,-0.8174883120014351,-0.4661159672685816
2022-09-26 00:00:00-04:00,-1.1968494878965152,-1.953769395964268,-1.1008271122500428,-0.6426816861037865
2022-09-27 00:00:00-04:00,-1.2269483495520277,-2.028026487810339,-1.6791458520790103,-1.211879454549405
2022-09-28 00:00:00-04:00,-1.1167069457796786,-1.9166412227616654,-1.4462664030519337,-1.1925293630540976
2022-09-29 00:00:00-04:00,-1.2374646909524951,-1.9733111282610594,-1.6054012399628155,-1.3973129859182298
2022-09-30 00:00:00-04:00,-1.354233555364963,-2.028026487810339,-1.8188738197183725,-1.6923929119637013
2022-10-03 00:00:00-04:00,-1.3157940802992296,-1.8931918894463842,-1.5743487580128068,-1.3215270863650794
2022-10-04 00:00:00-04:00,-1.1591353016057606,-1.4730539630762167,-1.5238923890224327,-1.0667580983212055
2022-10-05 00:00:00-04:00,-1.2363768269573718,-1.7173200259796004,-1.7334835949236858,-1.019191339936003
2022-10-06 00:00:00-04:00,-1.301651295023869,-1.899054036414987,-2.2031283401788824,-1.3690950818893048
2022-10-07 00:00:00-04:00,-1.3992004910708147,-1.9967604615763404,-2.4049582894871073,-1.4948663466221972
2022-10-10 00:00:00-04:00,-1.4198707369862944,-2.0710175534224127,-2.4515332846231748,-1.352970211833057
2022-10-11 00:00:00-04:00,-1.4249476200764555,-2.0788335009002616,-2.4166009199344396,-1.1836615505204777
2022-10-12 00:00:00-04:00,-1.477892455637694,-1.9283662621397393,-2.1604332277815392,-1.1828561730149876
2022-10-13 00:00:00-04:00,-1.4169695818863794,-1.7935309183349175,-1.8770944275329315,-0.4016177241826091
2022-10-14 00:00:00-04:00,-1.4401782693469396,-1.9479072489956637,-2.222533718334822,-0.691053821994486
2022-10-17 00:00:00-04:00,-1.3324754454543601,-1.7368610128355246,-1.9469591569104023,-0.4233864224724469
2022-10-18 00:00:00-04:00,-1.3161567938540635,-1.6860539997456019,-1.6558591000687666,-0.20489777348562732
2022-10-19 00:00:00-04:00,-1.3904971641057602,-1.9400905560769477,-1.8421635539597758,-0.07912527161370744
2022-10-20 00:00:00-04:00,-1.4800683219626303,-2.0143476479230187,-2.183719979791783,-0.15813515546689208
2022-10-21 00:00:00-04:00,-1.559485575304488,-1.8169802516501998,-1.8421635539597758,0.2272423108989396
2022-10-24 00:00:00-04:00,-1.5736283605798487,-1.688007800254848,-1.2172668367635813,0.28932318432940474
2022-10-25 00:00:00-04:00,-1.6193205850606793,-1.5903013750934947,-0.6816402271007973,0.3223770648083766
2022-10-26 00:00:00-04:00,-1.5874085706350645,-1.625475747786851,-0.5108627597425837,0.39332451363343385
2022-10-27 00:00:00-04:00,-1.6447050005114858,-1.1701641941641943,-0.45652352578233124,1.07862159391186
2022-10-28 00:00:00-04:00,-1.6229468906008833,-1.015787863503448,0.020880984950316536,1.8372847298098784
2022-10-31 00:00:00-04:00,-1.667913826306735,-1.06268727557488,-0.33232105356018227,1.6873261599926088
2022-11-01 00:00:00-04:00,-1.6610236521117825,-0.873136572220776,-0.41382841338498516,1.710708087571489
2022-11-02 00:00:00-04:00,-1.7273861225080924,-1.1799346875921566,-0.7359794610610524,1.5026980061292787
2022-11-03 00:00:00-04:00,-1.786133129934471,-1.2463750865195113,-0.7476235826239642,1.710708087571489
2022-11-04 00:00:00-04:00,-1.3727279349555064,-0.667953228470107,-0.5613206198485376,1.845345927698978
2022-11-07 00:00:00-05:00,-1.3429917868548276,-0.542889123534113,-0.4720475300839644,1.9896631435607082
2022-11-08 00:00:00-05:00,-1.2443548651474479,-0.5800172967367156,-0.42935390880220087,2.150102755200638
2022-11-09 00:00:00-05:00,-1.1961241991215366,-0.6699070289793531,-0.7515049564782682,2.1009240046654183
2022-11-10 00:00:00-05:00,-1.063399396663606,-0.3474762732114062,0.06745896231754363,1.9469323616255483
2022-11-11 00:00:00-05:00,-0.8690264316793823,-0.03481526543055572,0.23823642967575728,1.5849355856995693
2022-11-14 00:00:00-05:00,-0.9702019332665321,-0.1501088769385874,0.009238354502984549,1.6558830345246287
2022-11-15 00:00:00-05:00,-0.9792678354517315,-0.15401722339794544,-0.02957538404005484,1.2987234721877197
2022-11-16 00:00:00-05:00,-0.9948611982770494,-0.09734731789855265,-0.07227049643739816,1.6752343631589592
2022-11-17 00:00:00-05:00,-1.005014964457372,-0.1032102103080226,0.001475606794373894,1.7437619680504586
2022-11-18 00:00:00-05:00,-1.0158941577473626,-0.0015954386873097495,0.16837319141386622,1.7445685826949786
2022-11-21 00:00:00-05:00,-1.1257728479648779,-0.00745758565591529,0.5332193514872741,1.8372847298098784
2022-11-22 00:00:00-05:00,-1.1272234255148352,0.07656999961811793,0.6380149544379033,1.8566360584442088
2022-11-23 00:00:00-05:00,-1.09023438966437,0.16450593135150918,0.7466934223584136,1.7365049105278283
2022-11-25 00:00:00-05:00,-1.102201446949484,0.20554245101346982,0.7699801743686574,1.875984912800484
